transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
35785,4/3/2023,7:35:22,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
35786,4/3/2023,7:35:22,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
35787,4/3/2023,7:54:12,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
35788,4/3/2023,8:00:17,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
35789,4/3/2023,8:01:10,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
35790,4/3/2023,8:06:13,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
35791,4/3/2023,8:06:13,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
35792,4/3/2023,8:09:05,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
35793,4/3/2023,8:14:55,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
35794,4/3/2023,8:15:43,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
35795,4/3/2023,8:18:32,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
35796,4/3/2023,8:18:32,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
35797,4/3/2023,8:18:33,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
35798,4/3/2023,8:19:41,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
35799,4/3/2023,8:23:58,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
35800,4/3/2023,8:25:05,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
35801,4/3/2023,8:25:11,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
35802,4/3/2023,8:25:50,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
35803,4/3/2023,8:29:19,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
35804,4/3/2023,8:30:16,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
35805,4/3/2023,8:31:15,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
35806,4/3/2023,8:32:18,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
35807,4/3/2023,8:32:18,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
35808,4/3/2023,8:37:10,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
35809,4/3/2023,8:40:44,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
35810,4/3/2023,8:40:44,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
35811,4/3/2023,8:40:44,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
35812,4/3/2023,8:40:51,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
35813,4/3/2023,8:42:10,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
35814,4/3/2023,8:43:01,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
35815,4/3/2023,8:44:39,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
35816,4/3/2023,8:44:39,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
35817,4/3/2023,8:46:13,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
35818,4/3/2023,8:49:29,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
35819,4/3/2023,8:49:29,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
35820,4/3/2023,8:53:36,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
35821,4/3/2023,8:56:14,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
35822,4/3/2023,8:57:44,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
35823,4/3/2023,9:01:26,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
35824,4/3/2023,9:07:54,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
35825,4/3/2023,9:11:25,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
35826,4/3/2023,9:17:57,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
35827,4/3/2023,9:19:30,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
35828,4/3/2023,9:20:50,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
35829,4/3/2023,9:22:39,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
35830,4/3/2023,9:23:24,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
35831,4/3/2023,9:23:24,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
35832,4/3/2023,9:24:41,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
35833,4/3/2023,9:24:41,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
35834,4/3/2023,9:26:04,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
35835,4/3/2023,9:28:26,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
35836,4/3/2023,9:29:42,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
35837,4/3/2023,9:29:42,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
35838,4/3/2023,9:30:16,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
35839,4/3/2023,9:30:20,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
35840,4/3/2023,9:32:29,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
35841,4/3/2023,9:32:29,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
35842,4/3/2023,9:32:59,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
35843,4/3/2023,9:34:47,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
35844,4/3/2023,9:42:08,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
35845,4/3/2023,9:42:28,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
35846,4/3/2023,9:42:42,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
35847,4/3/2023,9:46:17,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
35848,4/3/2023,9:48:03,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
35849,4/3/2023,9:50:00,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
35850,4/3/2023,9:50:24,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
35851,4/3/2023,9:51:48,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
35852,4/3/2023,9:53:44,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
35853,4/3/2023,9:56:59,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
35854,4/3/2023,10:01:39,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
35855,4/3/2023,10:01:39,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
35856,4/3/2023,10:02:45,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
35857,4/3/2023,10:02:45,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
35858,4/3/2023,10:03:45,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
35859,4/3/2023,10:05:03,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
35860,4/3/2023,10:05:03,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
35861,4/3/2023,10:10:04,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
35862,4/3/2023,10:13:00,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
35863,4/3/2023,10:13:21,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
35864,4/3/2023,10:14:00,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
35865,4/3/2023,10:17:59,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
35866,4/3/2023,10:18:08,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
35867,4/3/2023,10:22:16,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
35868,4/3/2023,10:24:38,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
35869,4/3/2023,10:26:31,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
35870,4/3/2023,10:28:27,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
35871,4/3/2023,10:35:43,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
35872,4/3/2023,10:43:58,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
35873,4/3/2023,10:43:58,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
35874,4/3/2023,10:45:48,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
35875,4/3/2023,10:45:50,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
35876,4/3/2023,10:51:15,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
35877,4/3/2023,10:52:25,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
35878,4/3/2023,10:55:13,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
35879,4/3/2023,10:58:23,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
35880,4/3/2023,11:00:17,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
35881,4/3/2023,11:00:17,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
35882,4/3/2023,11:01:13,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
35883,4/3/2023,11:01:28,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
35884,4/3/2023,11:02:04,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
35885,4/3/2023,11:02:04,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
35886,4/3/2023,11:03:16,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
35887,4/3/2023,11:03:22,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
35888,4/3/2023,11:04:16,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
35889,4/3/2023,11:06:08,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
35890,4/3/2023,11:06:11,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
35891,4/3/2023,11:07:21,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
35892,4/3/2023,11:10:38,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
35893,4/3/2023,11:10:38,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
35894,4/3/2023,11:11:40,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
35895,4/3/2023,11:11:58,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
35896,4/3/2023,11:12:15,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
35897,4/3/2023,11:12:51,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
35898,4/3/2023,11:13:08,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
35899,4/3/2023,11:16:50,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
35900,4/3/2023,11:16:50,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
35901,4/3/2023,11:21:27,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
35902,4/3/2023,11:24:26,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
35903,4/3/2023,11:27:20,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
35904,4/3/2023,11:27:30,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
35905,4/3/2023,11:27:30,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
35906,4/3/2023,11:27:45,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
35907,4/3/2023,11:27:45,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
35908,4/3/2023,11:29:36,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
35909,4/3/2023,11:31:06,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
35910,4/3/2023,11:38:24,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
35911,4/3/2023,11:39:00,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
35912,4/3/2023,11:39:47,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
35913,4/3/2023,11:39:47,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
35914,4/3/2023,11:39:59,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
35915,4/3/2023,11:43:27,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
35916,4/3/2023,11:44:07,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
35917,4/3/2023,11:44:31,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
35918,4/3/2023,11:44:41,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
35919,4/3/2023,11:45:40,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
35920,4/3/2023,11:46:37,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
35921,4/3/2023,11:46:45,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
35922,4/3/2023,11:52:47,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
35923,4/3/2023,11:54:14,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
35924,4/3/2023,11:54:14,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
35925,4/3/2023,11:54:15,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
35926,4/3/2023,11:56:32,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
35927,4/3/2023,11:59:01,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
35928,4/3/2023,11:59:01,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
35929,4/3/2023,11:59:23,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
35930,4/3/2023,11:59:26,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
35931,4/3/2023,12:00:11,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
35932,4/3/2023,12:00:11,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
35933,4/3/2023,12:01:00,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
35934,4/3/2023,12:01:42,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
35935,4/3/2023,12:02:21,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
35936,4/3/2023,12:02:52,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
35937,4/3/2023,12:04:48,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
35938,4/3/2023,12:04:51,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
35939,4/3/2023,12:04:58,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
35940,4/3/2023,12:05:21,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
35941,4/3/2023,12:05:50,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
35942,4/3/2023,12:05:53,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
35943,4/3/2023,12:07:51,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
35944,4/3/2023,12:07:51,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
35945,4/3/2023,12:08:14,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
35946,4/3/2023,12:08:29,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
35947,4/3/2023,12:09:15,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
35948,4/3/2023,12:10:02,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
35949,4/3/2023,12:11:08,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
35950,4/3/2023,12:12:00,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
35951,4/3/2023,12:14:30,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
35952,4/3/2023,12:14:40,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
35953,4/3/2023,12:15:32,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
35954,4/3/2023,12:16:09,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
35955,4/3/2023,12:16:10,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
35956,4/3/2023,12:16:12,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
35957,4/3/2023,12:20:07,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
35958,4/3/2023,12:20:36,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
35959,4/3/2023,12:20:52,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
35960,4/3/2023,12:20:52,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
35961,4/3/2023,12:23:21,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
35962,4/3/2023,12:23:34,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
35963,4/3/2023,12:23:50,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
35964,4/3/2023,12:23:50,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
35965,4/3/2023,12:25:22,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
35966,4/3/2023,12:25:39,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
35967,4/3/2023,12:26:49,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
35968,4/3/2023,12:26:49,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
35969,4/3/2023,12:27:18,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
35970,4/3/2023,12:27:38,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
35971,4/3/2023,12:29:24,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
35972,4/3/2023,12:31:19,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
35973,4/3/2023,12:33:59,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
35974,4/3/2023,12:34:32,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
35975,4/3/2023,12:35:16,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
35976,4/3/2023,12:37:22,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
35977,4/3/2023,12:39:10,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
35978,4/3/2023,12:39:10,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
35979,4/3/2023,12:40:39,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
35980,4/3/2023,12:40:59,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
35981,4/3/2023,12:40:59,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
35982,4/3/2023,12:42:54,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
35983,4/3/2023,12:43:28,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
35984,4/3/2023,12:43:46,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
35985,4/3/2023,12:46:05,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
35986,4/3/2023,12:46:05,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
35987,4/3/2023,12:48:22,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
35988,4/3/2023,12:49:23,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
35989,4/3/2023,12:50:19,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
35990,4/3/2023,12:50:23,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
35991,4/3/2023,12:51:56,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
35992,4/3/2023,12:53:04,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
35993,4/3/2023,12:55:36,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
35994,4/3/2023,12:56:09,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
35995,4/3/2023,12:56:09,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
35996,4/3/2023,12:56:25,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
35997,4/3/2023,12:57:48,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
35998,4/3/2023,12:57:48,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
35999,4/3/2023,12:58:03,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
36000,4/3/2023,12:58:23,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
36001,4/3/2023,12:58:52,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
36002,4/3/2023,12:58:52,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
36003,4/3/2023,12:59:15,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
36004,4/3/2023,12:59:15,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
36005,4/3/2023,12:59:29,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
36006,4/3/2023,13:00:20,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
36007,4/3/2023,13:02:22,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
36008,4/3/2023,13:02:24,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
36009,4/3/2023,13:03:55,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
36010,4/3/2023,13:07:28,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
36011,4/3/2023,13:08:28,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
36012,4/3/2023,13:10:10,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
36013,4/3/2023,13:10:34,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
36014,4/3/2023,13:12:03,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
36015,4/3/2023,13:12:32,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
36016,4/3/2023,13:13:40,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
36017,4/3/2023,13:14:24,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
36018,4/3/2023,13:14:24,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
36019,4/3/2023,13:14:55,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
36020,4/3/2023,13:15:45,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
36021,4/3/2023,13:16:20,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
